Ticker,Description,Price,Change %,Technical Rating,Volume,Change from Open %,Volume*Price,Market Capitalization,Number of Employees,Sector,Industry,"Change 1M, %","Change 1W, %",Exchange
XNGSY,ENN Energy Holdings Ltd.,56.82,4.04687786,Strong Buy,43688,0.79829697,2482352.16,16335424398.47128,,Utilities,Gas Distributors,1.42806141,5.16379789,OTC
TOSYY,Toshiba Corp.,16.65,2.77777778,Sell,147283,0.90909091,2452261.95,14407759345.451443,116224,Producer Manufacturing,Industrial Machinery,-1.88568061,-0.17985612,OTC
MS/PK,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of Fixed-to-Floating Rate Non-Cumulative Preferred Stock, Series K",23.65,-1.21136174,Sell,103612,-1.37614679,2450423.8,151214087844,74814,Finance,Investment Banks/Brokers,-0.67198656,-2.79490341,NYSE
MER/PK,"Bank of America Corporation Income Capital Obligation Notes initially due December 15, 2066",25.185,-0.25742574,Strong Sell,96883,-0.29691211,2439998.355,259766360903,208000,Finance,Major Banks,-0.05952381,-0.92446892,NYSE
TLPFY,Teleperformance,117.88,0.88147197,Sell,20688,-0.26228953,2438701.44,14019343319.001598,418742,Commercial Services,Miscellaneous Commercial Services,4.10668551,-2.04827787,OTC
SXYAY,SIKA AG,25.37,2.42228502,Buy,94463,-0.27515723,2396526.31,39184173496.4925,27059,Process Industries,Chemicals: Major Diversified,0.39572616,-1.24562086,OTC
FSUGY,Fortescue Metals Group Ltd,28.98,2.04225352,Strong Buy,82209,-0.20661157,2382416.82,44542131394.25385,11693,Non-Energy Minerals,Steel,8.86551465,6.89782368,OTC
MRAAY,Murata Manufacturing Inc.,13.37,1.28787879,Buy,172982,0.37537538,2312769.34,34494336909.20139,77581,Electronic Technology,Electronic Production Equipment,-2.40875912,-3.45873348,OTC
MNBEY,Minebea Mitsumi Inc.,32,1.20177103,Sell,71961,0.09383797,2302752,6474172604.36031,81659,Producer Manufacturing,Metal Fabrication,-1.09720291,-5.46528804,OTC
SNEJF,Sony Group Corporation,80.57,2.1166033,Neutral,28154,0,2268367.78,99929922567.13763,108900,Electronic Technology,Computer Processing Hardware,-1.50968767,-2.69323671,OTC
BLCO,Bausch + Lomb Corporation,15.21,-0.26229508,Buy,149048,0.13166557,2267020.08,5323511392.29,,Health Technology,Medical Specialties,0.52875083,-1.74418605,NYSE
C/PJ,Citigroup Inc. Dep Shs Repstg 1/1000 Pfd Ser J Fixed/Fltg,25.35,-0.31458907,Neutral,87959,-0.15754234,2229760.65,86887222513,223400,Finance,Investment Banks/Brokers,0.0394633,-0.54923499,NYSE
DSDVY,DSV A S,76.55,0.36711682,Neutral,29105,-0.29955718,2227987.75,34649121994.43299,77958,Transportation,Airlines,-3.13804884,-4.08470117,OTC
KYCCF,Keyence Corp.,416.75,1.9821363,Buy,5318,1.89486553,2216276.5,101072838088.9918,8961,Electronic Technology,Electronic Equipment/Instruments,-1.12692764,-1.1667892,OTC
CRRFY,Carrefour S.A.,3.45,-0.21691974,Buy,640513,0.29069767,2209769.85,12778642213.3356,319565,Retail Trade,Specialty Stores,1.7699115,-0.86206897,OTC
DQJCY,Pan Pac Intl Hldgs Corp.,17.56,-0.39705048,Strong Buy,125824,-2.44444444,2209469.44,10560340731.734137,16912,Retail Trade,Discount Stores,1.3271783,1.5615963,OTC
MKKGY,Merck KGaA,37.71,1.98093435,Buy,58502,-0.10596026,2206110.42,82595625280.03018,60334,Health Technology,Pharmaceuticals: Major,3.45679012,1.07209863,OTC
KEP,Korea Electric Power Corporation,8.02,8.23211876,Buy,275008,-0.49627792,2205564.16,10191822231.445597,48809,Utilities,Electric Utilities,-0.74257426,3.61757106,NYSE
CKHUY,CK Hutchison Holdings LTD,5.69,1.06571936,Buy,387273,0.7079646,2203583.37,22375466252.97735,,Retail Trade,Specialty Stores,-0.69634723,1.2455516,OTC
SIVBP,"SVB Financial Group - Depositary Shs each representing a 1/40th interest in a share of 5.25% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A",18.2,-0.2739726,Neutral,120182,0.33076075,2187312.4,13018866081,6567,Finance,Regional Banks,3.7037037,-2.46516613,NASDAQ
CMXHF,CSL Ltd.,202.225,1.59507661,Strong Buy,10797,-0.37195783,2183423.325,97516165527.61687,30000,Health Technology,Biotechnology,-0.25893958,-1.13664141,OTC
BYDDF,"BYD Co., Ltd.",27.0392,-2.03188406,Buy,80237,-2.03188406,2169544.2904,99859331442.0387,288200,Consumer Durables,Motor Vehicles,5.47766725,4.45895306,OTC
TTFNF,TotalEnergies SE,59.1,-1.12096369,Buy,36590,-0.83892617,2162469,150929354481.37146,101309,Energy Minerals,Integrated Oil,-4.60048426,-1.51641393,OTC
BF.A,Brown Forman Inc,67.62,-0.38302887,Sell,31967,0.08880995,2161608.54,32493118383,5200,Consumer Non-Durables,Beverages: Alcoholic,-7.35717222,-8.94155669,NYSE
BAC/PQ,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.250% Non-Cumulative Preferred Stock, Series QQ",17.47,-1.13186191,Strong Sell,123647,-1.29943503,2160113.09,259766360903,208000,Finance,Major Banks,-2.12885154,-3.10593455,NYSE
CSAN,Cosan S.A.,12.61,0.07936508,Sell,171033,0.63846768,2156726.13,5936873344.556,41763,Utilities,Gas Distributors,-8.82140275,-6.31500743,NYSE
SSDOY,"Shiseido Company, Ltd.",47.365,1.96986006,Strong Buy,44873,-1.52622398,2125409.645,18992046263.852352,35318,Consumer Non-Durables,Household/Personal Care,11.15935226,4.5584989,OTC
TRMLF,Tourmaline Oil Corp.,54.33,-1.55825331,Sell,39041,-2.98214286,2121097.53,18257618292.806232,651,Energy Minerals,Oil & Gas Production,-10.45292722,-7.63345801,OTC
LGRDY,LeGrand SA,16.56,0.60753341,Buy,127683,-0.12062726,2114430.48,22219932711.024597,34244,Electronic Technology,Electronic Equipment/Instruments,2.28536133,-0.83832335,OTC
CIHKY,"China Merchants Bank Co., Ltd.",26.55,2.43055556,Buy,79062,-1.0804769,2099096.1,133969415646.27753,103669,Finance,Regional Banks,4.28122545,4.69242902,OTC
MET/PF,"MetLife, Inc. Depositary Shares, each representing a 1/1,000th interest in a share of 4.75% Non-Cumulative Preferred Stock, Series F",20.13,-0.59259259,Strong Sell,103922,-0.64165844,2091949.86,56640723578,43000,Finance,Life/Health Insurance,-1.32352941,-2.98795181,NYSE
LVMHF,LVMH-Moet Hennessy Louis Vuitton,753.056,-1.36946112,Buy,2777,-1.1867209,2091236.512,378248959122.4868,175647,Consumer Non-Durables,Apparel/Footwear,-0.71642342,-0.81580507,OTC
WFC/PD,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.22,-0.92059839,Sell,120120,-0.69204152,2068466.4,161945866089,247848,Finance,Major Banks,1.41342756,-2.3255814,NYSE
HKXCY,Hong Kong Exchange & Clearing Ltd.,43.55,0.1978649,Buy,46579,-1.02272727,2028515.45,56170441625.57021,2307,Finance,Investment Banks/Brokers,10.19736842,4.71267132,OTC
JPM/PJ,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock, Series GG",20.19,-0.44378698,Sell,99250,-0.34550839,2003857.5,387652393867,271025,Finance,Major Banks,-0.93228656,-2.88600289,NYSE
VONOY,VONOVIA SE,12.26,-0.88924818,Sell,163027,-0.08149959,1998711.02,19629400005.6738,15871,Finance,Real Estate Development,-0.72874494,-2.8526149,OTC
FUJIY,FUJIFILM Holdings Corp.,51.44,-0.03886514,Neutral,38125,-0.11650485,1961150,20659634076.521526,75474,Consumer Durables,Electronics/Appliances,-4.06564715,-3.92230108,OTC
PSO,"Pearson, Plc",11.41,0.70609003,Buy,171510,0,1956929.1,8202069496.784801,21350,Consumer Services,Publishing: Books/Magazines,-4.9958368,-2.14408233,NYSE
WHGLY,WH Group Ltd.,11.72,1.64787511,Buy,166035,-0.17035775,1945930.2,7626869134.98878,107000,Consumer Non-Durables,Food: Meat/Fish/Dairy,0.68728522,0.94745909,OTC
HSHCY,HAIER SMART HOME CO LTD.,13.45,0.97597598,Strong Buy,144023,-3.3069734,1937109.35,33332004611.07894,104874,Consumer Durables,Electronics/Appliances,2.67175573,1.77828226,OTC
LNNGY,"Li Ning Co., Ltd.",196.9201,-2.72908691,Buy,9826,-1.04517588,1934936.9026,21258410564.505608,4019,Consumer Non-Durables,Apparel/Footwear,-0.81340822,-3.01174674,OTC
MET/PE,"MetLife, Inc. Depositary shares, each representing a 1/1000th interest in a share of the Issuera??s 5.625% Non-Cumulative Preferred Stock, Series E.",23.69,-0.79564489,Strong Sell,81516,-0.71248952,1931114.04,56640723578,43000,Finance,Life/Health Insurance,-2.10743802,-2.30927835,NYSE
DUK/PA,"Duke Energy Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock",23.75,-0.87646077,Strong Sell,80928,-0.83507307,1922040,77275795199,27605,Utilities,Electric Utilities,-3.17977986,-2.86298569,NYSE
MS/PI,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),24.96,0,Buy,76650,0.16051364,1913184,151214087844,74814,Finance,Investment Banks/Brokers,0.08019246,-0.23980815,NYSE
BRDCY,Bridgestone Corp.,18.41,0.65609623,Neutral,102385,0.32642874,1884907.85,25271345702.620087,135636,Consumer Durables,Automotive Aftermarket,-2.23048327,-1.55080214,OTC
TTNDY,Techtronic Industries Ltd.,59.76,-1.19047619,Neutral,31417,-0.43318894,1877479.92,22233409452.161243,51426,Consumer Durables,Tools & Hardware,-1.46743611,-6.79975047,OTC
MS/PF,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,25.14,-0.19849146,Sell,73147,-0.07949126,1838915.58,151214087844,74814,Finance,Investment Banks/Brokers,-0.90658258,-1.02362205,NYSE
NXGPY,Next Group Plc,36.96,3.99549803,Buy,49467,-0.17825312,1828300.32,8890143939.761501,44626,Retail Trade,Department Stores,5.48878468,3.99549803,OTC
NLY/PF,Annaly Capital Management Inc 6.95% Series F,24.03,0.08329863,Buy,75904,-0.12468828,1823973.12,10138646278,171,Finance,Real Estate Investment Trusts,-1.51639344,-1.51639344,NYSE
BAC/PS,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.750% Non-Cumulative Preferred Stock, Series SS",19.66,-1.00704935,Sell,92700,-0.95717884,1822482,259766360903,208000,Finance,Major Banks,-1.6016016,-2.72142504,NYSE
WMMVY,Wal-Mart De Mexico S.A.B. de C.V.,35.73,-3.43243243,Strong Sell,50975,-2.82865698,1821336.75,63012979112.79068,231259,Retail Trade,Specialty Stores,-10.11320755,-7.81733746,OTC
DSNKY,"Daiichi Sankyo Co., Ltd.",32.2,-0.95355275,Buy,56379,-0.95355275,1815403.8,61753378972.44135,16458,Health Technology,Pharmaceuticals: Major,-2.45380188,-1.79932906,OTC
SVNLY,Svenska Handelsbanken AB PUBL,4.93,1.23203285,Buy,367041,0.81593423,1809512.13,19665166125.4828,10793,Finance,Major Banks,-1.59680639,-1.59680639,OTC
KMTUY,Komatsu Ltd.,22.64,0.44365572,Buy,79565,-1.56521739,1801351.6,21473845707.632107,62774,Producer Manufacturing,Trucks/Construction/Farm Machinery,-2.62365591,-1.0056843,OTC
SKFRY,AB SKF,16.69,2.70769231,Buy,107558,0.51189401,1795143.02,7599297118.6936,42602,Producer Manufacturing,Metal Fabrication,0.35777637,-1.18413262,OTC
BAC/PB,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 6.000% Non-Cumulative Preferred Stock, Series GG",24.93,-0.20016013,Neutral,71934,-0.08016032,1793314.62,259766360903,208000,Finance,Major Banks,0.48367594,-1.3064133,NYSE
HENKY,Henkel AG & Co. KGAA,16.55,-0.54086538,Buy,107565,-1.07591154,1780200.75,29780849452.7124,52450,Consumer Non-Durables,Household/Personal Care,-0.36122818,-2.64705882,OTC
NCLTY,"Nitori Holdings Co., Ltd.",11.72,0.60085837,Buy,151502,-3.38004946,1775603.44,13379731731.135576,18984,Retail Trade,Specialty Stores,3.62511052,-2.57689111,OTC
SUHJY,Sun Hung Kai Properties Ltd.,13,3.58565737,Strong Buy,135501,0.93167702,1761513,38134715953.88653,40500,Finance,Real Estate Development,8.69565217,7.26072607,OTC
WFC/PC,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.65,-0.73115861,Sell,95014,-0.45121263,1676997.1,161945866089,247848,Finance,Major Banks,0.28409091,-2.16186253,NYSE
CGEMY,Capgemini SE,35.96,0.98286998,Buy,46491,-0.54209536,1671816.36,31212234526.9968,324684,Technology Services,Information Technology Services,-0.19428254,-4.1322314,OTC
IMBBY,Imperial Brands PLC,25.59,0.35294118,Buy,64904,1.06635071,1660893.36,23889964375.734604,,Consumer Non-Durables,Tobacco,-0.29222677,-1.23504438,OTC
NCBDY,"Bandai Namco Holdings, Inc.",32.78,1.83286735,Buy,50656,1.42326733,1660503.68,14313657875.899517,9886,Consumer Durables,Recreational Products,-0.36474164,1.32921175,OTC
PHI,PLDT Inc. Sponsored,30.18,1.0378306,Buy,54815,0.93645485,1654316.7,6735452710.380201,18822,Communications,Specialty Telecommunications,1.13941019,3.1442242,NYSE
DNBBY,DNB ASA,18.4,1.99556541,Neutral,89769,0.60087151,1651749.6,28753712162.29012,9659,Finance,Major Banks,-5.1057246,-5.03225806,OTC
SMNNY,Shimano Inc.,16.88,0.71599045,Buy,96912,-0.17740982,1635874.56,15428892917.023342,13179,Consumer Durables,Motor Vehicles,-1.68899243,-1.74621653,OTC
CHGCY,"Chugai Pharmaceutical Co., Ltd.",13.21,0.45627376,Buy,123704,-3.36503292,1634129.84,43690888889.23345,7664,Health Technology,Pharmaceuticals: Major,0.2276176,0.07575758,OTC
WF,Woori Financial Group Inc.,29.59,3.60644258,Buy,54836,-0.16869096,1622597.24,7127835659.253036,149,Finance,Major Banks,-1.79223365,0.71477195,NYSE
USB/PR,"U.S. Bancorp Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock",17.49,-2.12646894,Sell,92403,-1.68634064,1616128.47,64053851402,68796,Finance,Major Banks,-2.34505863,-3.9538715,NYSE
SMMNY,Siemens Healthineers AG,26.22,0.61396777,Buy,60842,-0.00038139,1595277.24,59219651869.8414,69500,Health Services,Medical/Nursing Services,-1.28012048,-3.63836825,OTC
MBGAF,Mercedes Benz Group AG,67.995,1.97210558,Buy,23395,0.39125941,1590743.025,72743603500.18628,172425,Consumer Durables,Motor Vehicles,0.265428,0.48027191,OTC
TFC/PR,"Truist Financial Corporation Depositary Shares, each representing 1/1,000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock",19.7,-0.85556115,Sell,80667,-0.25316456,1589139.9,55830325613,52641,Finance,Regional Banks,0,-1.99004975,NYSE
PRH,"Prudential Financial, Inc. 5.950% Junior Subordinated Notes due 2062",24.6,-0.243309,Buy,64583,-0.243309,1588741.8,37304161011,40916,Finance,Life/Health Insurance,1.56895128,0.36719706,NYSE
STT/PD,State Street Corporation Depositary Shares representing 1/4000th Perpetual Preferred Series D,24.43,-0.93268451,Sell,64970,-0.97284151,1587217.1,28999280004,38784,Finance,Investment Banks/Brokers,0.49362402,-0.81201786,NYSE
SNMRY,Snam S.p.A.,10.17,0.89285714,Buy,155114,0.49407115,1577509.38,17241450368.8536,3430,Utilities,Gas Distributors,0.49407115,0.19704433,OTC
SYF/PA,"Synchrony Financial Depositary Shares, each Representing a 1/40th Interest in a Share of 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock, Series A",18.06,-1.58038147,Sell,87155,-0.98684211,1574019.3,15818510334,18000,Finance,Finance/Rental/Leasing,-2.64150943,-5.09721492,NYSE
PSA/PG,"Public Storage Depositary Shares, Each Representing 1/1,000 of a 5.05% Cumulative Preferred Share of Beneficial Interest, Series G",22.05,-2.39043825,Sell,70689,-1.90146547,1558692.45,52269988084,5800,Finance,Real Estate Investment Trusts,-2.43362832,-4.62802768,NYSE
CTTAY,Continental AG,5.95,1.70940171,Buy,258036,-0.16946024,1535314.2,12061471785.8532,190875,Producer Manufacturing,Auto Parts: OEM,-0.93734912,-0.66777963,OTC
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,24.12,-0.20686802,Sell,63616,-0.04144219,1534417.92,77275795199,27605,Utilities,Electric Utilities,-1.06644791,-1.02585146,NYSE
BAC/PP,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.125% Non-Cumulative Preferred Stock, Series PP",17.3,-0.78682357,Sell,87774,-0.7458405,1518490.2,259766360903,208000,Finance,Major Banks,-2.20463539,-2.59009009,NYSE
SSEZY,SSE Plc,20.67,-0.09666506,Buy,72833,-0.86330935,1505458.11,22262170997.2662,10754,Utilities,Electric Utilities,0.14534884,-1.99146515,OTC
SMECF,SMC Corp,460.672,1.9298595,Buy,3256,-1.46053476,1499948.032,30438978316.403076,21620,Producer Manufacturing,Industrial Machinery,1.64087063,-0.31722126,OTC
FRFHF,Fairfax Financial Holdings Ltd.,580.0029,-0.16646298,Buy,2580,0.0005,1496407.482,15328205338.592924,39040,Finance,Property/Casualty Insurance,1.19503763,-0.88639587,OTC
GS/PD,"Goldman Sachs Group, Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg",18.8,-1.06148397,Strong Sell,79572,-0.05316321,1495953.6,121617228927,43900,Finance,Investment Banks/Brokers,-2.59067358,-2.59067358,NYSE
BASFY,BASF SE,12.49,0.32128514,Buy,117950,0,1473195.5,45040990613.23319,111047,Process Industries,Chemicals: Major Diversified,-2.23091977,-2.83936212,OTC
CLLNY,Cellnex Telecom SA,17.11,-0.32041946,Sell,85817,0.17564403,1468328.87,24440457027.964195,2877,Industrial Services,Engineering & Construction,-0.8115942,-4.14565826,OTC
JHX,James Hardie Industries plc,19.74,-0.70422535,Sell,74314,-0.10121457,1466958.36,8823914146.02978,,Non-Energy Minerals,Construction Materials,-0.55415617,-5.95521677,NYSE
MS/PA,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,19.15,-1.28865979,Strong Sell,76239,-0.31233732,1459976.85,151214087844,74814,Finance,Investment Banks/Brokers,-4.15415415,-4.91559086,NYSE
STBFY,Suntory Beverage & Food Ltd,16.68,-0.23923445,Neutral,86379,-2.96684119,1440801.72,10407419730,23866,Consumer Non-Durables,Beverages: Non-Alcoholic,-1.36014193,1.27504554,OTC
TYIDY,Toyota Industries Corporation,55.19,1.41492098,Buy,26054,-0.8444125,1437920.26,17258500009.936752,71784,Producer Manufacturing,Industrial Machinery,-3.26029798,-1.11091202,OTC
GS/PA,"Goldman Sachs Group, Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A",18.63,-1.58478605,Strong Sell,76992,-0.37433155,1434360.96,121617228927,43900,Finance,Investment Banks/Brokers,-3.47150259,-3.62131402,NYSE
BAC/PK,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Preferred Stock, Series HH",24.29,-0.12335526,Neutral,58970,-0.04115226,1432381.3,259766360903,208000,Finance,Major Banks,-1.13960114,-1.25815565,NYSE
USB/PH,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B,18.83,-1.36196962,Sell,75463,-1.31027254,1420968.29,64053851402,68796,Finance,Major Banks,-3.23741007,-3.73210634,NYSE
AHKSY,Asahi Kaisei Corp.,14.52,-0.06882312,Neutral,95888,-1.29163834,1392293.76,10137710190.047436,46751,Process Industries,Chemicals: Major Diversified,-2.15633423,-2.74614869,OTC
HBANP,Huntington Bancshares Incorporated - Depositary Shares 4.500% Series H Non-Cumulative Perpetual Preferred Stock,18.1,-1.68386746,Strong Sell,76685,-2.05627706,1387998.5,20991783655,,Finance,Major Banks,-2.79269603,-4.13135593,NASDAQ
HESAF,Hermes International SA,1600.0499,0.61941265,Buy,859,-1.36847588,1374442.8641,167435043495.25723,17595,Consumer Non-Durables,Apparel/Footwear,1.50669298,0.54986492,OTC
RF/PB,Regions Financial Corporation Depositary Shares Representing 1/40th Perpetual Preferred Series B,24.88,-1.07355865,Strong Sell,54875,-0.75787794,1365290,20576492929,19626,Finance,Major Banks,-3.86398764,-4.60122699,NYSE
SSMXY,Sysmex Corp.,32.35,1.66561911,Buy,42076,-1.76131187,1361158.6,13607551025.344873,8771,Health Technology,Medical Specialties,6.18860511,2.86168521,OTC
WTKWY,Wolters Kluwer N.V.,110.04,0.10006368,Buy,12343,-0.42530088,1358223.72,27935138843.760597,19454,Technology Services,Internet Software/Services,-0.24024296,-0.56925996,OTC
SSLZY,Santos Ltd.,4.68,-0.42553191,Sell,288596,-0.42553191,1350629.28,15835283787.66341,3786,Energy Minerals,Oil & Gas Production,-6.4,-2.09205021,OTC
ANZBY,Australia & New Zealand Banking Group Ltd.,16.03,0.06242197,Sell,83439,0,1337527.17,47813297557.36758,39196,Finance,Major Banks,-5.26004728,-4.92289442,OTC
